,index,Utterance,Label
4193,110,ओह माई बेबी! तुम्हें एक्चूअली लगता है,non-humor
4194,111,तुम मुझसे बड़े बन जाओगे,non-humor
4195,112,अफकोर्स बहुत बड़ा बनुंगा।,non-humor
4196,113,ऐसा नही होगा।,non-humor
4197,114,ऐसा होगा होगा होगा।,non-humor
4198,115,ऐसा हो ही नहीं सकता।,non-humor
4199,116,100 परसेंट हो सकता है।,non-humor
4200,117,प्रूव इट ।,non-humor
4201,118,आई विल प्रूव इट ।,non-humor
4202,120,तुम ..,humor
4203,121,"अरे, बस!",non-humor
4204,122,आप दोनो के झगड़े की वजह से,non-humor
4205,123,मेरे दिमाग पर कितना बुरा असर पड़ता है।,humor
4206,124,क्या मतलब?,non-humor
4207,125,कल मैं  टीवी देख रहा था।,non-humor
4208,126,उसमें दिखा रहे थे कि मम्मी और पापा के झगड़े की वजह से,non-humor
4209,127,बच्चे पर कितना बुरा असर पड़ता है।,humor
4210,128,"और, आज कल मेरी टीचर भी मुझे लास्ट बेंच पर बैठाती हैं",non-humor
4211,129,"सुना! केशू, कान खोलो जरा और सुनो।",humor
4212,130,सुना। सब सुना।,non-humor
4213,131,"लेकिन झगड़ तुम्हारी वजह से हुआ था, कोकी!",humor
4214,132,अरे जाओ जाओ। झगड़े की सारी जड़ तुम हो।,humor
4215,133,"झगड़े की जड़ मैं नहीं, वो पौधा है जिसमें हम छह महीने से पानी डाल रहे हैं।",humor
4216,134,पौधा?,non-humor
4217,135,हाँ। और छह महीने के बाद उसमें उगा क्या?,non-humor
4218,136,"एक फूल, वो भी बिना रंग का।",humor
4219,137,यू फूल!,non-humor
4220,138,आज उस झगड़े की जड़ को ही उखाड़ कर फेक देता हूं।,non-humor
4221,139,तू पेट कम कर। सामने वाला आदमी,humor
4222,140,दिखता नहीं है।,humor
4223,141,केशव!,non-humor
4224,142,"अरे पापा, नहीं!",humor
4225,143,केशू! चिंटू!,non-humor
4226,144,"पापा ! पापा, अरे पापा नहीं!",non-humor
4227,145,क्या पापा?,non-humor
4228,146,मम्मी मम्मी मम्मी मम्मी..,non-humor
4229,147,क्या हुआ?,non-humor
4230,148,पापा ने ना गुलाब का गमला नीचे फेंक दिया।,non-humor
4231,149,इसमें हसने वाली क्या बात है?,non-humor
4232,150,क्यूंकि पापा ने जब गुलाब का गमला नीचे फेंका ना,non-humor
4233,151,तब दिलबुरा अंकल नीचे से गुजर रहे थे।,humor
4234,152,क्या!,non-humor
4235,154,प्रेमा जी!,humor
4236,155,हे भगवान!,non-humor
4237,156,कुछ देर के लिए कुछ देर के लिए ..,non-humor
4238,157,तो इन्हें हमारे साथ वक्त  बिताने देते,non-humor
4239,158,हे भगवान! कितने अच्छे आदमी थे।,non-humor
4240,159,प्रेमा जी!,non-humor
4241,160,मैं कौन हूँ?,humor
4242,161,डॉक्टर साहब,non-humor
4243,162,ये जिंदा है?,non-humor
4244,163,ये कैसे बच गया?,humor
4245,164,"अरे प्रेमा जी, आप बिल्कुल भी चिंता मत कीजिए।",non-humor
4246,165,आपके पति एकदम ठीक हो  जाएंगे,non-humor
4247,166,एक दो साल में।,humor
4248,167,ओ थैंक गॉड! ठीक हो जाएंगे,humor
4249,168,एक या दो साल में ..,non-humor
4250,169,हाँ!,non-humor
4251,170,एक-दो साल में!,non-humor
4252,171,मैं कौन हूँ?,non-humor
4253,172,मैं कहाँ हूँ?,non-humor
4254,173,"तुम हॉस्पिटल में हो, दिल। हॉस्पिटल में।",humor
4255,174,दिल।,non-humor
4256,175,ये दिल कौन है?,non-humor
4257,176,दिल। डॉल का दिल।,non-humor
4258,177,माई दिल।,non-humor
4259,178,तुम कौन हो बहन जी?,humor
4260,179,वाट!,humor
4261,180,बहन जी!,humor
4262,181,"दिल, मैं .. मैं .. मैं तुम्हारी वाइफ हूँ।",non-humor
4263,182,बीवी। हमारी शादी। याद आया?,non-humor
